Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7378,7378
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,3245,3417
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4383,4383
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,11759,24781
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),21348,30414
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,814,1377
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),826,826
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3421,3990
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4327,5359
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,192,192
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6559,10199
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8526,13799
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,573,679
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4235,7465
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5715,8129
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,261,327
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2075,3530
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3829,4458
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20649,30596
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),35295,39112
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1521,1521
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4575,5277
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5906,6171
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9574,11875
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),14152,16367
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,805,805
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5980,8451
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8574,9206
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2719,3838
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4863,4863
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,22676,25995
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),31292,35317
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,704,704
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3820,4278
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5692,5692
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9278,11420
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),17501,17804
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1143,1143
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,4439,7721
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),6043,9516
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,3016,3811
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4149,4149
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12919,22281
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),15174,30688
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,896,1735
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1671,1671
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3257,3693
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4456,5356
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,398,398
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6198,10260
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10755,15656
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1458,1470
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1425,1425
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3522,7511
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4670,9423
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2356,3624
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2907,4728
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,25415,33401
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),37252,41584
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2434,2733
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4856,5340
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5920,6122
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,385,385
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12537,14925
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),16605,19440
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1499,1499
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8113,9414
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7134,10008
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3747,4426
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),5038,5129
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,22987,26307
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),31587,32721
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1853,1853
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3839,4222
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5824,5824
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9836,11356
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15242,17165
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1590,1590
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,7898,8154
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9688,9688
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,3715,3785
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3705,3705
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5582,7422
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),10602,14651
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,486,524
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),576,576
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,952,1134
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2059,2412
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,80,80
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2293,3409
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5713,8125
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,288,288
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1765,2162
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3090,3637
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,91,91
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,535,1138
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2371,2378
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,2064,5320
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),2286,10381
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,106,255
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),339,339
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,624,882
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1389,1836
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,56,56
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1092,2492
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3019,5102
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,144,210
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),234,234
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,742,1694
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1392,2999
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,43,50
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,544,865
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),738,1186
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,1783,5496
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),6587,10492
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,210,210
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,EWS,Gender-Neutral,650,862
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1845,1845
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1635,2496
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5444,5499
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,198,198
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,SC,Gender-Neutral,628,1741
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2359,2359
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,ST,Gender-Neutral,494,609
"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1699,1699
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,24356,36029
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),31061,42711
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,1581,1581
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,EWS,Gender-Neutral,5302,5946
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,EWS,Female-only (including Supernumerary),7356,7356
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OBC-NCL,Gender-Neutral,10963,14180
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),17323,17982
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,902,902
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,SC,Gender-Neutral,6229,7518
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,SC,Female-only (including Supernumerary),7182,7182
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,ST,Gender-Neutral,3271,3659
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,ST,Female-only (including Supernumerary),3608,3608
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,19869,26997
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),34351,36985
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,4187,4485
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,7632,8726
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),13790,13790
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,5181,5357
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),7728,7728
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1875,1875
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,14526,23466
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),18590,30829
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,1371,1371
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,4367,4475
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,6477,8995
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),13088,13088
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,4928,4930
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),6442,6442
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,2491,2491
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7634,17382
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14284,23043
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,458,458
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),472,472
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2336,2452
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3352,4294
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,85,85
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4569,6251
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8797,8990
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,208,208
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2358,3548
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3856,5472
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,119,119
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1647,1828
