Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
IIT Bombay,"Industrial Engineering and Operations Research (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,100P,100P
IIT Bombay,"Industrial Engineering and Operations Research (4 Years, B.Tech)",AI,SC,Gender-Neutral,332,692
IIT Bombay,"Industrial Engineering and Operations Research (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1172,1172
IIT Bombay,"Industrial Engineering and Operations Research (4 Years, B.Tech)",AI,ST,Gender-Neutral,104,289
IIT Bombay,"Industrial Engineering and Operations Research (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),582,582
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,490,1766
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),2816,4693
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,89,93
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,201,335
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),859,1086
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,13P,13P
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,311,919
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),1158,2576
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,67,69
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,168,503
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),859,1152
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,129,291
IIT Bombay,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),636,766
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,2584,4119
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),6628,8075
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,92P,92P
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,580,912
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1515,1782
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1356,2129
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3828,4695
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,99P,99P
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,968,1345
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2121,2209
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,377,657
IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),864,1147
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6043,10083
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16970,17710
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1494,1658
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2826,2826
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3067,4575
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7992,8658
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2311,2520
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3806,3806
IIT Mandi,"B.Tech in General Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1216,1289
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9202,12152
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),22812,23230
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1778,2056
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3511,3511
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4765,5037
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8495,8928
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2554,2790
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3866,3866
IIT Mandi,"B.Tech in Materials Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1334,1352
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,3648,4022
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),9721,9846
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,193P,193P
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,529,614
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1303,1303
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1498,1764
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4094,4949
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,SC,Gender-Neutral,1007,1270
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1559,1559
IIT Mandi,"B.Tech in Mathematics and Computing (4 Years, B.Tech)",AI,ST,Gender-Neutral,600,617
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4593,5811
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11355,12496
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,EWS,Gender-Neutral,898,996
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2405,2405
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1975,2685
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6323,6451
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,SC,Gender-Neutral,929,1503
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3320,3320
IIT Mandi,"B.Tech in Microelectronics & VLSI (4 Years, B.Tech)",AI,ST,Gender-Neutral,924,979
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10606,13111
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),21521,22651
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1998,2139
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3810,3810
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5173,5386
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7905,9009
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2752,2918
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3971,3971
IIT Mandi,"Bio Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1410,1440
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,13186,15605
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),23258,25305
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,2271,2299
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),4164,4164
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,5581,5718
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),9709,9831
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2683,3061
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),3504,3504
IIT Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1465,1473
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10191,12346
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),21169,21831
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),264P,264P
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1754,1868
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3185,3185
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4031,4730
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7852,8286
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2031,2425
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3644,3644
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,983,1055
IIT Mandi,"Civil Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1429,1429
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,2096,3087
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),6922,7612
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,137,137
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),18P,18P
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,369,496
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),891,1012
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,904,1382
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3513,3841
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,64,64
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,465,687
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1096,1216
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,11P,11P
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,167,363
IIT Mandi,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),760,760
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,3122,3817
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),7997,8476
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,145,145
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),155P,155P
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,499,579
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1042,1042
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1438,1717
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4293,4502
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,765,1059
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1666,1666
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,448,468
IIT Mandi,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),876,876
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4068,6474
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11244,13727
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,258P,258P
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,792,1062
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1924,1924
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2504,3066
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6397,6584
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1231,1691
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2359,2594
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,712,902
IIT Mandi,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1335,1335
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8536,9958
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),17866,19108
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1602,1709
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3390,3390
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3287,4391
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5330,7637
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,SC,Gender-Neutral,2508,2665
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3827,3827
IIT Mandi,"Engineering Physics (4 Years, B.Tech)",AI,ST,Gender-Neutral,1190,1248
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7040,9194
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),17438,18850
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,192P,192P
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1114,1425
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2966,2966
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3395,3899
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7239,7792
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1708,2138
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3295,3615
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,943,1053
IIT Mandi,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1619,1619
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5200,5712
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11520,11520
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1360,1360
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2006,2006
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5884,5884
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,114P,114P
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1205,1205
IIT Delhi,"Abu Dhabi Campus - Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,832,832
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,1169,1346
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),6480,6480
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,52,52
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,556,556
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,591,591
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5340,5340
IIT Delhi,"Abu Dhabi Campus - Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,539,555
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4277,4661
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),8973,8973
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,868,868
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1710,1870
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6493,6493
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1346,1346
IIT Delhi,"Abu Dhabi Campus - Energy Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,488,488
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,3147,4830
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),6350,8927
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,105P,105P
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,766,964
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2038,2038
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1465,2552
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5398,5965
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,605,1462
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2022,2448
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,541,869
IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1311,1311
