Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9203,10384
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7811,7811
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12996,12996
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10496,10496
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,22900,22900
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11203,11203
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4745,4745
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,87309,104360
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3173,3173
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,14999,15324
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,34679,36279
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,15906,16193
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,7603,7706
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,60765,85754
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12389,13928
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,27383,34669
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,13924,15335
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5786,5892
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,54136,66656
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,1622,1622
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,10031,10778
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,20723,24979
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,10776,12424
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,4678,6369
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN,Gender-Neutral,44146,65337
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,OPEN (PwD),Gender-Neutral,3907,3907
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,EWS,Gender-Neutral,9341,10721
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,OBC-NCL,Gender-Neutral,21351,24535
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,SC,Gender-Neutral,11376,12755
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,4809,5345
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,OPEN,Gender-Neutral,43846,58761
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,OPEN (PwD),Gender-Neutral,1407,1407
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,EWS,Gender-Neutral,8712,10089
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,OBC-NCL,Gender-Neutral,18101,22222
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1541,1541
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,SC,Gender-Neutral,6412,11249
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,ST,Gender-Neutral,2773,4668
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",HS,OPEN,Gender-Neutral,62207,77571
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",HS,EWS,Gender-Neutral,17348,17755
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",HS,OBC-NCL,Gender-Neutral,30983,40891
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",HS,SC,Gender-Neutral,11731,12057
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","Chemical Engineering (5 Years, Integrated Masters in Technology)",HS,ST,Gender-Neutral,10292,11678
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,72281,89601
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,14878,15075
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,34354,35722
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,13821,15317
"North-Eastern Hill University, Shillong","Biomedical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6377,6702
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,63867,81380
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12803,12942
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,26947,30386
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11411,14243
"North-Eastern Hill University, Shillong","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3478,4173
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,65412,82359
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12677,13244
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,30540,31832
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,13185,14202
"North-Eastern Hill University, Shillong","Energy Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5822,6497
"North-Eastern Hill University, Shillong","Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,45652,75532
"North-Eastern Hill University, Shillong","Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11742,11903
"North-Eastern Hill University, Shillong","Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,24052,28244
"North-Eastern Hill University, Shillong","Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,10810,12620
"North-Eastern Hill University, Shillong","Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,4509,4705
Central University of Jammu,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,27209,74174
Central University of Jammu,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3326,3326
Central University of Jammu,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11068,11561
Central University of Jammu,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23658,26634
Central University of Jammu,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10534,13583
Central University of Jammu,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5370,6500
Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,59556,76258
Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11298,11674
Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,25160,27954
Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, B.Tech)",AI,SC,Gender-Neutral,13339,14276
Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, B.Tech)",AI,ST,Gender-Neutral,5704,6571
Central University of Jammu,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,64475,86763
Central University of Jammu,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,4293,4293
Central University of Jammu,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12475,13060
Central University of Jammu,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,27882,29998
Central University of Jammu,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,13674,14635
Central University of Jammu,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5990,7082
Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,76809,89394
Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12765,13326
Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,29199,31651
Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, B.Tech)",AI,SC,Gender-Neutral,13526,15035
Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, B.Tech)",AI,ST,Gender-Neutral,7014,7327
Central University of Jammu,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,61565,87764
Central University of Jammu,"Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12621,13304
Central University of Jammu,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,28157,31574
Central University of Jammu,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Gender-Neutral,13540,15206
Central University of Jammu,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Gender-Neutral,4980,7584
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,43359,76270
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10938,13119
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23837,30022
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10150,13216
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4569,6895
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,47026,63979
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9211,10126
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19946,24300
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11099,12159
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5435,6145
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,89162,109171
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,15798,16462
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,35726,37664
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11739,16343
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,7742,7931
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,64295,79159
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11620,12932
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,24776,29781
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,13376,14433
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6534,7266
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,93257,107319
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,15674,16247
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,36536,37398
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,15585,16230
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,7176,7695
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,102563,110474
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,16092,16510
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,36515,37782
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,13670,16526
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,7918,7957
Central University of Haryana,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,71772,95218
Central University of Haryana,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,13884,14846
Central University of Haryana,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,30661,34438
Central University of Haryana,"Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7088,15093
Central University of Haryana,"Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4905,6428
Central University of Haryana,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,30501,58471
Central University of Haryana,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3116,4225
Central University of Haryana,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8292,8692
Central University of Haryana,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19834,22073
Central University of Haryana,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8794,11027
Central University of Haryana,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3312,6102
Central University of Haryana,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,51658,79073
Central University of Haryana,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11501,12531
Central University of Haryana,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,24712,28688
Central University of Haryana,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10276,12693
Central University of Haryana,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4945,6615
Central University of Haryana,"Printing and Packaging Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,65715,93214
Central University of Haryana,"Printing and Packaging Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,14049,14057
Central University of Haryana,"Printing and Packaging Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,31544,34606
Central University of Haryana,"Printing and Packaging Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,14217,14400
Central University of Haryana,"Printing and Packaging Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,7016,7107
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,33283,51065
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),48600,57219
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2311,2311
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7315,7933
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15583,19883
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4801,11018
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2286,5797
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,71807,106123
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),76393,92809
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,15452,18523
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,17005,24974
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,9357,41708
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,55597,63520
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),66329,67724
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9213,10070
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,20160,22945
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10557,11952
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6199,6247
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,115356,129471
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),92865,120995
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,22563,23183
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,24931,29098
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,15410,15410
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,58710,62547
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),62995,63756
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9346,9919
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,20679,22624
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11524,12771
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5888,6225
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,91331,118037
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),120593,130335
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,18842,21606
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,26582,27049
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,60630,68567
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),70086,70086
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10281,11069
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23106,24413
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11270,12009
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6576,6705
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,96295,129676
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),143194,143735
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,23397,24352
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,29104,29840
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,32874,43554
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,42668,49900
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),53176,58512
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3368,3368
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7383,7680
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17799,19516
